id,lang,title,standard_timestamp,event_timestamp_v1,event_timestamp_v2,pseudo_time,pseudo_granularity,pseudo_source_text,is_evaluable_v1,is_evaluable_v2,is_exact_v1,is_exact_v2,is_relaxed_v1,is_relaxed_v2,exact_compare,relaxed_compare
gdelt_bcb51cd4,en,Iran tells millions of Afghans to leave or face arrest on day of deadline,2025-07-06 19:00:00,2025-07-06 19:00:00,2025-07-06 19:00:00,,,,0,0,0,0,0,0,na,na
gdelt_bce84540,en,House Republicans shoot down bill that would pay federal airport workers,2026-03-28 05:00:00,2026-03-28 05:00:00,2026-03-28 05:00:00,,,,0,0,0,0,0,0,na,na
gdelt_bcf6052a,en,UN official says Israel expanding Gaza operations would risk  catastrophic consequences  ,2025-08-06 13:30:00,2025-08-06 13:30:00,2025-08-06 13:30:00,,,,0,0,0,0,0,0,na,na
gdelt_bd5e2af7,es,"Turismo receptivo de China experimenta prometedor inicio de 2026 , impulsado por política de exención de visado",2026-01-19 23:30:00,2026-01-19 23:30:00,2026-01-19 00:00:00,2026-01-01 00:00:00,year,de 2026,1,1,1,1,1,1,tie,tie
gdelt_bdaab981,en,Rashida Tlaib introduces US Congress resolution to recognise Gaza genocide,2025-11-15 05:45:00,2025-11-15 05:45:00,2025-11-15 05:45:00,,,,0,0,0,0,0,0,na,na
gdelt_bdb9abbd,en,Does a school smartphone ban make a difference ? ,2025-07-21 14:30:00,2025-07-21 14:30:00,2025-07-21 14:30:00,,,,0,0,0,0,0,0,na,na
gdelt_be01bb8f,hr,Rasizam na tržištu nekretnina u Njemačkoj – DW – 28 . 12 . 2025,2025-12-28 22:00:00,2025-12-28 22:00:00,2025-12-28 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_be760464,en,"US lawmakers react to attack on Venezuela ,  capture  of Nicolas Maduro | News",2026-01-04 02:45:00,2026-01-04 02:45:00,2026-01-04 02:45:00,,,,0,0,0,0,0,0,na,na
gdelt_bede4480,mk,Соработка со АфД : Се урива ли „ заштитниот ѕид ? ,2026-03-17 19:45:00,2026-03-17 19:45:00,2026-03-17 19:45:00,,,,0,0,0,0,0,0,na,na
gdelt_bedf90d0,ko,卖全球通路更宽 买全球体验更佳 - 新华网,2025-09-28 12:45:00,2025-09-28 12:45:00,2025-09-28 12:45:00,,,,0,0,0,0,0,0,na,na
gdelt_beeec0a1,es,Xi envía mensaje de felicitación a 39ª Cumbre de la Unión Africana,2026-02-15 12:00:00,2026-02-15 12:00:00,2026-02-01 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_bf095161,zh-cn,人民币市场汇价 （ 10月13日 ）- 新华网,2025-10-13 11:45:00,2010-10-13 00:00:00,2025-10-13 00:00:00,2025-10-13 00:00:00,day,10月13日,1,1,0,1,0,1,v2_better,v2_better
gdelt_bf86f2ee,sw,Viongozi wa Ulaya kukutana Paris kuijadili Ukraine – DW – 02 . 09 . 2025,2025-09-03 00:45:00,2025-09-03 00:00:00,2025-09-02 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_bfebe34d,es,Asesinato de Patrice Lumumba regresa a los tribunales belgas,2026-01-25 18:15:00,2026-01-25 18:15:00,2026-01-01 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_c0124ac4,ko,单板滑雪 大跳台世界杯 ： 苏翊鸣夺冠 - 新华网,2025-12-07 11:15:00,2025-12-07 11:15:00,2025-12-07 11:15:00,,,,0,0,0,0,0,0,na,na
gdelt_c01cd237,en,"As Bryce Young , Michael Penix Jr . meet in Sunday Round 2 , who will emerge in NFC South ? ",2025-09-19 18:00:00,2025-09-19 18:00:00,2025-09-21 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_c047e1c8,en,"As Western powers crack down on migrants , Spain embraces 500 , 000",2026-01-28 15:15:00,2026-01-28 15:15:00,2026-01-28 15:15:00,,,,0,0,0,0,0,0,na,na
gdelt_c0b0e1f9,fr,Le chef du Hezbollah promet de poursuivre la lutte contre Israël - Xinhua,2026-02-11 08:45:00,2026-02-11 08:45:00,2026-02-11 08:45:00,,,,0,0,0,0,0,0,na,na
gdelt_c0bfbf25,uk,Вночі Росія била по українських теплоелектростанціях,2026-02-03 16:15:00,2026-02-03 16:15:00,2026-02-03 16:15:00,,,,0,0,0,0,0,0,na,na
gdelt_c0c68c6a,zh-cn,经济学家 ： 德国目前的情形非常严峻 – DW – 2025年10月27日,2025-10-27 19:45:00,2025-10-27 00:00:00,2025-10-27 00:00:00,2025-10-27 00:00:00,day,2025年10月27日,1,1,1,1,1,1,tie,tie
gdelt_c0e05cb9,sw,Yafahamu mambo matatu yenye utata katika mswada wa fedha wa Kenya 2025,2025-06-10 17:45:00,2025-06-10 00:00:00,2025-06-10 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_c16c312e,id,Jerman Luncurkan Aliansi Guna Atasi Kekurangan Tenaga Kerja,2026-03-24 00:00:00,2026-03-24 00:00:00,2026-03-24 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_c1a16cc1,en,"  Stop killing u : Huge crowds rally in Brazil , decrying rise in femicide | Women Rights News",2025-12-08 13:30:00,2025-12-08 13:30:00,2025-12-08 13:30:00,,,,0,0,0,0,0,0,na,na
gdelt_c1b4f664,en,How a case about secularism in a Canadian province could affect the country as a whole,2026-03-23 08:45:00,2026-03-23 08:45:00,2026-03-23 08:45:00,,,,0,0,0,0,0,0,na,na
gdelt_c1bd875a,pl, „ Szokujące  i „ głupie . Trump atakuje partnerów z NATO,2026-03-18 18:15:00,2026-03-18 18:15:00,2026-03-18 18:15:00,,,,0,0,0,0,0,0,na,na
gdelt_c1bfb0d6,ur,پی آئی اے کی خریداری کے لیے عارف حبیب اور لکی گروپس کے درمیان مقابلہ : بولی 121 ارب روپے تک پہنچ گئی,2025-12-23 21:45:00,2025-12-23 21:45:00,2025-12-23 21:45:00,,,,0,0,0,0,0,0,na,na
gdelt_c1d6f03c,ru,Число прошений об убежище в ЕС сократилось на треть – DW – 18 . 08 . 2025,2025-08-19 00:15:00,2025-08-19 00:15:00,2025-08-18 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_c1de2bd8,en,US labels the group accused of Pahalgam attack a  terrorist  organisation | Donald Trump News,2025-07-18 09:15:00,2025-07-18 09:15:00,2025-07-18 09:15:00,,,,0,0,0,0,0,0,na,na
gdelt_c2162fec,en,"Russian attack kills 14 in Kyiv , including three children",2025-08-28 20:30:00,2025-08-28 20:30:00,2025-08-28 20:30:00,,,,0,0,0,0,0,0,na,na
gdelt_c2308253,ko,권기식 한중도시우호협회장  민간 교류와 상호 신뢰로 한 · 중 미래 열어야  - Xinhua,2026-03-24 10:00:00,2026-03-24 10:00:00,2026-03-24 10:00:00,,,,0,0,0,0,0,0,na,na
gdelt_c25c6bca,en,"36 Hours in Sapporo , Japan : Things to Do and See",2026-01-15 19:00:00,2026-01-14 07:00:00,2026-01-14 07:00:00,,,,0,0,0,0,0,0,na,na
gdelt_c276633f,hi,बिना नतीजा खत्म हुई एमएच 370 उड़ान की तलाश,2026-03-09 04:45:00,2026-03-09 04:45:00,2026-03-09 04:45:00,,,,0,0,0,0,0,0,na,na
gdelt_c2d27ae8,fa,مدیرکل آژانس به ایران : نمی‌شود بگویید که عضو ان‌پی‌تی هستیم اما به تعهدات خود عمل نمی‌کنیم,2025-11-05 21:00:00,2025-11-05 21:00:00,2025-11-05 21:00:00,,,,0,0,0,0,0,0,na,na
gdelt_c2d3307c,en,  CT scan to detect sinkholes ? A Singaporean firm in China seeks to bring this technology home,2025-08-04 07:00:00,2025-08-04 07:00:00,2025-08-04 07:00:00,,,,0,0,0,0,0,0,na,na
gdelt_c2dc18b4,en,Land Grab : Inside Israel Escalating Campaign for Control of the West Bank,2025-12-21 08:45:00,2025-12-21 08:45:00,2025-12-21 08:45:00,,,,0,0,0,0,0,0,na,na
gdelt_c2ee22c6,en,"Committee of Supply 2026 debate , Day 6 : Masagos Zulkifli on supporting all families through life",2026-03-05 21:45:00,2026-03-05 21:45:00,2026-03-05 00:00:00,2026-01-01 00:00:00,year,2026,1,1,1,1,1,1,tie,tie
gdelt_c2f94d8e,en,Denmark PM Mette Frederiksen calls parliamentary election on March 24 | Elections News,2026-02-26 23:30:00,2026-03-24 00:00:00,2026-03-24 00:00:00,2024-03-01 00:00:00,day,on March 24 |,1,1,0,0,0,0,tie,tie
gdelt_c37b993b,uk,Як у Білорусі страчують засуджених і що відбувається з їхніми родинами,2025-11-23 12:30:00,2025-11-23 12:30:00,2025-11-23 12:30:00,,,,0,0,0,0,0,0,na,na
gdelt_c481c9e6,zh-cn,徐麟 ： 扎实推动国家区域医疗中心高质量建设运营 全力为群众提供安全优质方便医疗卫生服务 - 新华网,2026-03-26 13:45:00,2026-03-26 13:45:00,2026-03-26 13:45:00,,,,0,0,0,0,0,0,na,na
gdelt_c4920298,ko,云南腾药亮相2025腾冲科学家论坛 - 新华网,2025-12-07 15:00:00,2025-12-07 15:00:00,2025-12-07 15:00:00,,,,0,0,0,0,0,0,na,na
gdelt_c4c62669,fr,La COP30 transforme une enclave amazonienne en un haut lieu mondial de la lutte contre le changement climatique - Xinhua,2025-11-17 11:30:00,2025-11-17 11:30:00,2025-11-17 11:30:00,,,,0,0,0,0,0,0,na,na
gdelt_c4dae195,en,"US says talks with Russia , Ukraine in Miami  constructive , productive  | Russia - Ukraine war News",2025-12-22 13:45:00,2025-12-22 13:45:00,2025-12-22 13:45:00,,,,0,0,0,0,0,0,na,na
gdelt_c4ef5e61,fr,"Le chef de lONU propose une baisse du budget ordinaire pour 2026 à 3 , 238 milliards de dollars - Xinhua",2025-12-02 08:15:00,2025-12-02 08:15:00,2026-01-01 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_c51917de,tr,Cem Özdemir Almanyada eyalet başbakanlığı seçimini kazandı,2026-03-09 03:30:00,2026-03-09 03:30:00,2026-03-09 03:30:00,,,,0,0,0,0,0,0,na,na
gdelt_c51a148f,en,Daughter criticises Australia cruise operator after mother dies on island,2025-10-30 11:30:00,2025-10-30 11:30:00,2025-10-30 11:30:00,,,,0,0,0,0,0,0,na,na
gdelt_c629c522,es,Liberan a 100 escolares secuestrados en noviembre en Nigeria – DW – 07 / 12 / 2025,2025-12-08 08:30:00,2025-12-08 08:30:00,2025-12-07 00:00:00,2025-01-01 00:00:00,year,07 / 12 / 2025,1,1,1,1,1,1,tie,tie
gdelt_c71482e3,zh-cn,兴泉铁路明溪站正式开通货运业务 - 新华网,2025-07-02 14:00:00,2025-07-02 14:00:00,2025-07-02 14:00:00,,,,0,0,0,0,0,0,na,na
gdelt_c72e9e82,en,Ex - Colombian president Álvaro Uribe found guilty of witness - tampering,2025-07-29 10:45:00,2025-07-29 10:45:00,2025-07-29 10:45:00,,,,0,0,0,0,0,0,na,na
gdelt_c78e42d7,pt,Saída dos EUA da OMS ameaça décadas de avanços na África,2026-02-03 01:45:00,2026-02-03 01:45:00,2026-02-03 01:45:00,,,,0,0,0,0,0,0,na,na
gdelt_c78e7c87,tr,"Diyarbakırda Emniyete patlayıcı atıldı , 13 kişi gözaltında",2026-01-26 16:45:00,2026-01-26 16:45:00,2026-01-26 16:45:00,,,,0,0,0,0,0,0,na,na
gdelt_c7b1ad66,en,British PM Starmer on 2 - day trip to India,2025-10-08 21:30:00,2025-10-08 21:30:00,2025-10-08 21:30:00,,,,0,0,0,0,0,0,na,na
gdelt_c80881f2,en,Peruvian ex - President Martin Vizcarra sentenced to 14 years in prison,2025-11-27 04:30:00,2011-11-27 04:30:00,2025-11-27 04:30:00,,,,0,0,0,0,0,0,na,na
gdelt_c84ed1cc,ru,Главком ВМС ФРГ предупредил о растущей угрозе со стороны РФ,2026-02-11 18:30:00,2026-02-11 18:30:00,2026-02-11 18:30:00,,,,0,0,0,0,0,0,na,na
gdelt_c8a6d925,en,Keep your shoes on : What to know about the TSA rule change at US airports,2025-07-10 08:30:00,2025-07-10 08:30:00,2025-07-10 08:30:00,,,,0,0,0,0,0,0,na,na
gdelt_c8a9d7b0,lt,Zelenskyy nominates Yulia Svyrydenko as new Ukraine PM,2025-07-15 01:00:00,2025-07-15 01:00:00,2025-07-15 01:00:00,,,,0,0,0,0,0,0,na,na
gdelt_c98b5dee,es,Demócratas alertan sobre  invasión  militar en Chicago – DW – 01 / 09 / 2025,2025-09-01 11:30:00,2025-09-01 11:30:00,2025-09-01 00:00:00,2025-01-01 00:00:00,year,01 / 09 / 2025,1,1,1,1,1,1,tie,tie
gdelt_c9b0b7e3,en,Dutch voters hit polls as immigration fears propel far right towards power,2025-10-24 20:00:00,2025-10-24 20:00:00,2025-10-24 20:00:00,,,,0,0,0,0,0,0,na,na
gdelt_c9d7801e,en,The two words you need to help you push back at work,2025-10-20 08:15:00,2025-10-20 08:15:00,2025-10-20 08:15:00,,,,0,0,0,0,0,0,na,na
gdelt_ca15fba5,ru,Еврокомиссия начала расследование против чат - бота Grok Маска,2026-01-27 02:30:00,2026-01-27 02:30:00,2026-01-27 02:30:00,,,,0,0,0,0,0,0,na,na
gdelt_ca5fac68,en,Cumbrian giant rescue dog Brody finds  forever home  ,2026-01-13 02:30:00,2026-01-13 02:30:00,2026-01-13 02:30:00,,,,0,0,0,0,0,0,na,na
gdelt_ca66b7e9,uk,Північна Європа та Балтія : Продовжимо озброювати Україну – DW – 23 . 11 . 2025,2025-11-23 17:15:00,2025-11-23 17:15:00,2025-11-23 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_ca779c3e,fr,Le Parlement ukrainien met en place un groupe de travail sur les élections - Xinhua,2025-12-23 00:00:00,2025-12-23 00:00:00,2025-12-23 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_ca992f23,en,La primavera florece en China | Spanish . xinhuanet . com,2026-03-26 13:15:00,2026-03-26 13:15:00,2026-03-26 13:15:00,,,,0,0,0,0,0,0,na,na
gdelt_caacdd91,en,Intel shares plunge on earnings expectations,2026-01-23 08:45:00,2026-01-23 08:45:00,2026-01-23 08:45:00,,,,0,0,0,0,0,0,na,na
gdelt_cacc9cf3,lt,Gaza : Asosiasi Cendekia Vonis Israel Lakukan Genosida – DW – 02 . 09 . 2025,2025-09-02 22:15:00,2025-09-02 22:15:00,2025-09-02 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_cb29d4d2,sw,Maandamano ya vijana wa GenZ yaendelea kushuhudiwa Afrika – DW – 05 . 10 . 2025,2025-10-05 20:15:00,2025-10-05 00:00:00,2025-10-05 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_cb5c1de8,da,US sending anti - drone system to Denmark for EU summit,2025-10-01 03:45:00,2025-10-01 03:45:00,2025-09-25 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_cb5c2281,en,Battling lung cancer on your own terms,2025-08-06 09:30:00,2025-08-06 09:30:00,2025-08-06 09:30:00,,,,0,0,0,0,0,0,na,na
gdelt_cb6eb917,en,Myanmar junta says voter turnout at 52 % in first phase of election,2025-12-31 13:30:00,2025-12-31 13:30:00,2025-12-31 13:30:00,,,,0,0,0,0,0,0,na,na
gdelt_cb9f8846,mk,Какви итни мерки се потребни за заживување на Германија ? – DW – 2 . 06 . 2025,2025-06-02 13:15:00,2025-06-02 13:15:00,2025-06-02 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_cbbccc59,zh-cn,云南工商学院志愿服务团用行动书写公益担当 _ 新华网,2025-07-29 14:15:00,2025-07-29 14:15:00,2025-07-29 14:15:00,,,,0,0,0,0,0,0,na,na
gdelt_cbe16cec,es,Turismo en noreste de Brasil se dispara con impulso de China y destaca atractivo regional,2026-03-28 18:15:00,2026-03-28 18:15:00,2026-03-28 18:15:00,,,,0,0,0,0,0,0,na,na
gdelt_cbe2eae6,mr,बातम्या - BBC News मराठी,2025-11-24 23:15:00,2025-11-24 23:15:00,2025-11-24 23:15:00,,,,0,0,0,0,0,0,na,na
gdelt_cbe8da4a,zh-cn,南京每万人拥有5G基站数全省第一 _ 新华网江苏频道,2026-02-03 12:00:00,2026-02-03 12:00:00,2026-02-03 12:00:00,,,,0,0,0,0,0,0,na,na
gdelt_cbfc96b2,hr,Izvješće o zlostavljanju Palestinaca u izraelskim zatvorima,2026-01-21 18:30:00,2026-01-21 18:30:00,2026-01-21 18:30:00,,,,0,0,0,0,0,0,na,na
gdelt_cc17ffaf,en,Lucas Pinheiro Braathen makes Olympic history with gold for Brazil :  This was written for me  ,2026-02-15 04:30:00,2026-02-15 04:30:00,2026-02-15 04:30:00,,,,0,0,0,0,0,0,na,na
gdelt_cc34ebbe,en,Anthony Edward absence another challenge for Wolves in tight playoff race,2026-03-18 14:30:00,2026-03-18 14:30:00,2026-03-18 14:30:00,,,,0,0,0,0,0,0,na,na
gdelt_cc975cf9,fr,Xi Jinping : la Chine accorde toujours une grande importance aux relations sino - vietnamiennes - Xinhua,2026-02-04 22:30:00,2026-02-04 22:30:00,2026-02-04 22:30:00,,,,0,0,0,0,0,0,na,na
gdelt_cce0a95b,el,AfD : « Ο δρόμος προς την καγκελαρία » – DW – 16 / 09 / 2025,2025-09-17 01:45:00,2025-09-17 01:45:00,2025-09-16 00:00:00,2025-01-01 00:00:00,year,16 / 09 / 2025,1,1,1,1,1,1,tie,tie
gdelt_cd4a9581,en,Pro - Palestine activist interrupts united kingdom minister speech at Labour conference,2025-09-30 00:00:00,2025-09-30 00:00:00,2025-09-30 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_cd56b61a,en,UK embattled Starmer vows to see out five - year term,2026-01-05 05:30:00,2026-05-05 00:00:00,2026-05-01 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_cd8381a0,es,EUA anunciam controle do petróleo venezuelano – DW – 07 / 01 / 2026,2026-01-08 04:45:00,2026-01-08 04:45:00,2026-01-07 00:00:00,2026-01-01 00:00:00,year,07 / 01 / 2026,1,1,1,1,1,1,tie,tie
gdelt_cdcac9df,en,Roads closed as heavy rain causes flooding,2026-01-12 17:45:00,2026-01-12 17:45:00,2026-01-12 17:45:00,,,,0,0,0,0,0,0,na,na
gdelt_ce04fcb7,es,Abaten a cabecilla de disidencias de las FARC en Colombia – DW – 25 / 08 / 2025,2025-08-25 12:15:00,2025-08-25 12:15:00,2025-08-25 00:00:00,2025-01-01 00:00:00,year,25 / 08 / 2025,1,1,1,1,1,1,tie,tie
gdelt_ce094c1c,de,Merz sieht  großes Potenzial  in Beziehungen zu China,2026-02-25 20:30:00,2026-02-25 20:30:00,2026-02-25 20:30:00,,,,0,0,0,0,0,0,na,na
gdelt_ce829b72,ar,المتحف المصري الكبير .. سلوكيات زوار تثير انتقادات,2025-11-13 05:00:00,2025-11-13 05:00:00,2025-11-13 05:00:00,,,,0,0,0,0,0,0,na,na
gdelt_ce8b67b5,en,How Did the C . I . A . Lose a Nuclear Device in the Himalayas ? ,2025-12-13 22:45:00,2025-12-13 22:45:00,2025-12-13 22:45:00,,,,0,0,0,0,0,0,na,na
gdelt_ceaee342,zh-cn,方大重庆航空城货运项目组打造江北机场国际中转联运新通道 - 新华网,2025-07-04 09:00:00,2025-07-04 09:00:00,2025-07-04 09:00:00,,,,0,0,0,0,0,0,na,na
gdelt_cf293b86,af,Die prekäre Lage in Myanmars Rakhine - Staat – DW – 16 . 12 . 2025,2025-12-16 22:30:00,2025-12-16 22:30:00,2025-12-16 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_cf3329e8,id,Sarah Mullally : Uskup Agung Perempuan Pertama Gereja Inggris – DW – 07 . 10 . 2025,2025-10-07 19:00:00,2025-10-07 19:00:00,2025-10-07 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_cf73bbde,uk,Зеленський зустрінеться з лідерами Європи 4 вересня - AFP – DW – 01 . 09 . 2025,2025-09-01 21:15:00,2025-09-01 21:15:00,2025-09-01 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_cf7d704c,en,Gertrude Torkornoo : Ghana chief justice removed from office after probe,2025-09-02 16:15:00,2025-09-02 16:15:00,2025-09-02 16:15:00,,,,0,0,0,0,0,0,na,na
gdelt_d040aa73,fa,زوج روسی که خبرچین اوکراین شدند - BBC News فارسی,2025-07-04 13:15:00,2025-07-04 13:15:00,2025-07-04 13:15:00,,,,0,0,0,0,0,0,na,na
gdelt_d056bb63,en,Baba Jamal : President Mahama recall Ghana High Commissioner to Nigeria afta vote buying allegations for NDC parliamentary primaries,2026-02-09 07:45:00,2026-02-09 07:45:00,2026-02-09 07:45:00,,,,0,0,0,0,0,0,na,na
gdelt_d06f39b3,es,Falta de electricidad paraliza ciudad yemení de Adén tras agotarse reservas de combustible,2025-10-21 09:45:00,2025-10-21 09:45:00,2025-10-21 09:45:00,,,,0,0,0,0,0,0,na,na
gdelt_d0a7f0b8,it,"Gaza unequal dead : 10 , 000 Palestinians under rubble , one Israeli captive | Israel - Palestine conflict News",2026-01-28 00:30:00,2026-01-28 00:30:00,2026-01-28 00:30:00,,,,0,0,0,0,0,0,na,na
gdelt_d0f603ab,el,Η γερμανική πικρία της Αντανία Σίμπλι,2026-02-01 17:00:00,2026-02-01 17:00:00,2026-02-01 17:00:00,,,,0,0,0,0,0,0,na,na
gdelt_d10f012e,zh-cn,英国王室 ： 授勋及嘉奖制度如何运作 ？ - BBC News 中文,2026-01-06 09:30:00,2026-01-06 09:30:00,2026-01-06 09:30:00,,,,0,0,0,0,0,0,na,na
gdelt_d1188ba3,es,Perú : Keiko Fujimori anuncia cuarta candidatura presidencial – DW – 31 / 10 / 2025,2025-10-31 10:45:00,2025-10-31 10:45:00,2025-10-31 00:00:00,2025-01-01 00:00:00,year,31 / 10 / 2025,1,1,1,1,1,1,tie,tie
gdelt_d13a4622,de,Gaza - Krieg : Diplomatie und Demonstranten drängen auf Deal – DW – 07 . 09 . 2025,2025-09-07 22:30:00,2025-09-07 22:30:00,2025-09-07 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_d15ff24b,ja,深圳市の貿易額 、 １～１１月は０ ・ ６ ％ 増,2025-12-30 16:00:00,2025-12-30 16:00:00,2025-11-30 00:00:00,2025-11-01 00:00:00,month,１１月,1,1,0,1,0,1,v2_better,v2_better
gdelt_d1f056e6,fr,Xi Jinping insiste sur la prise en charge des personnes âgées et des enfants - Xinhua,2026-02-11 14:45:00,2026-02-11 14:45:00,2026-02-11 14:45:00,,,,0,0,0,0,0,0,na,na
gdelt_d2103283,es,Colombia anuncia captura de supuesto capo de mafia italiana – DW – 10 / 08 / 2025,2025-08-10 13:15:00,2025-08-10 13:15:00,2025-08-10 00:00:00,2025-01-01 00:00:00,year,10 / 08 / 2025,1,1,1,1,1,1,tie,tie
gdelt_d2305907,en,Trump to deliver wide - ranging address at UN General Assembly,2025-09-23 22:00:00,2025-09-23 22:00:00,2025-09-23 22:00:00,,,,0,0,0,0,0,0,na,na
gdelt_d234a815,zh-cn,星空有约|年度第二大满月 、 双子座流星雨极大等天象将亮相12月天宇 - 新华网,2025-11-30 09:15:00,2025-11-30 09:15:00,2025-12-01 00:00:00,2025-12-01 00:00:00,month,12月,1,1,0,1,0,1,v2_better,v2_better
gdelt_d2976098,en,Dog cafes : How pet friendly should businesses be ? ,2026-03-29 07:00:00,2026-03-29 07:00:00,2026-03-29 07:00:00,,,,0,0,0,0,0,0,na,na
gdelt_d2a3561a,en,"Dundalk , County Louth : Tributes paid to five people who died in crash",2025-11-17 18:45:00,2025-11-17 18:45:00,2025-11-17 18:45:00,,,,0,0,0,0,0,0,na,na
gdelt_d31132f5,en,Royal Mail customer angry over parcel  dumped  in bin,2025-09-29 14:30:00,2025-09-29 14:30:00,2025-09-29 14:30:00,,,,0,0,0,0,0,0,na,na
gdelt_d3696c74,en,Trump departs ASEAN with lingering questions for Southeast Asia trade | ASEAN News,2025-10-27 17:30:00,2025-10-27 17:30:00,2025-10-27 17:30:00,,,,0,0,0,0,0,0,na,na
gdelt_d409e8d0,en,Palestine advocates praise NYC Mamdani for revoking pro - Israel decrees | Politics News,2026-01-03 07:30:00,2026-01-03 07:30:00,2026-01-03 07:30:00,,,,0,0,0,0,0,0,na,na
gdelt_d43063e8,es,"Aviación civil de China reporta aumento de 7 , 7 por ciento en viajes durante Fiesta de la Primavera",2026-02-25 10:15:00,2026-02-25 10:15:00,2026-07-07 00:00:00,,,,0,0,0,0,0,0,na,na
gdelt_d49992d4,en,How countries are tackling the global energy crisis,2026-03-26 15:45:00,2026-03-26 15:45:00,2026-03-26 15:45:00,,,,0,0,0,0,0,0,na,na
gdelt_d4d14368,es,El sureste de Taiwán se paraliza por llegada del tifón Podul – DW – 13 / 08 / 2025,2025-08-13 14:15:00,2025-08-13 14:15:00,2025-08-13 00:00:00,2025-01-01 00:00:00,year,13 / 08 / 2025,1,1,1,1,1,1,tie,tie
gdelt_d4fdfa53,pt,Cresce frustao de parentes de reféns com governo de Israel – DW – 20 / 07 / 2025,2025-07-21 07:00:00,2025-07-21 07:00:00,2025-07-20 00:00:00,2025-01-01 00:00:00,year,20 / 07 / 2025,1,1,1,1,1,1,tie,tie
gdelt_d54affaf,en,LIVE : Deadly Israeli attacks kill more Palestinians near Gaza aid centre | Israel - Palestine conflict News,2025-07-15 01:00:00,2025-07-15 01:00:00,2025-07-15 01:00:00,,,,0,0,0,0,0,0,na,na
gdelt_d557e1f2,en,Ukraine updates : Russia hits Odesa ahead of war anniversary,2026-02-23 18:00:00,2026-02-23 18:00:00,2026-02-23 18:00:00,,,,0,0,0,0,0,0,na,na
gdelt_d596482d,en,Venezuela : A not - so - covert CIA disaster in the making,2025-11-24 01:30:00,2025-11-24 01:30:00,2025-11-24 01:30:00,,,,0,0,0,0,0,0,na,na
gdelt_d5c9cd08,ar,وفاة نجم ليفربول ديوغو جوتا في حادث مرور مأساوي في إسبانيا رفقة شقيقه,2025-07-04 03:30:00,2025-07-04 03:30:00,2025-07-04 03:30:00,,,,0,0,0,0,0,0,na,na
gdelt_d5e6dd74,en,"LIVE : Israel pounds Gaza City , kills at least 57 across Strip | Israel - Palestine conflict News",2025-08-18 05:00:00,2025-08-18 05:00:00,2025-08-18 05:00:00,,,,0,0,0,0,0,0,na,na
gdelt_d5f0086d,pt,Premiê da França renuncia horas após anunciar novo governo – DW – 06 / 10 / 2025,2025-10-06 17:15:00,2025-10-06 17:15:00,2025-10-06 00:00:00,2025-01-01 00:00:00,year,06 / 10 / 2025,1,1,1,1,1,1,tie,tie
gdelt_d63ae932,en,"Tech firms lead Asian markets rally as Seoul , Tokyo hit records",2026-02-25 12:15:00,2026-02-25 12:15:00,2026-02-25 12:15:00,,,,0,0,0,0,0,0,na,na
gdelt_d63b3c50,ru,Спецпосланника США Кита Келлога наградили орденом в Украине – DW – 24 . 08 . 2025,2025-08-24 23:15:00,2025-08-24 23:15:00,2025-08-24 00:00:00,2025-01-01 00:00:00,year,2025,1,1,1,1,1,1,tie,tie
gdelt_d66b8d02,en,How Should I Store Sweet Potatoes ? ,2025-11-27 03:15:00,2025-11-27 03:15:00,2025-11-27 03:15:00,,,,0,0,0,0,0,0,na,na
gdelt_d68092fa,en,From bromance to brickbats : Timeline of the Trump - Musk breakup,2025-06-06 13:15:00,2025-06-06 13:15:00,2025-06-06 13:15:00,,,,0,0,0,0,0,0,na,na
gdelt_d686deb2,en,Mariah Carey Singapore concert at Arena @ Expo,2025-10-09 12:45:00,2025-10-09 12:45:00,2025-10-09 12:45:00,,,,0,0,0,0,0,0,na,na
